Isolate,Location,Latitude,Longitude,Publication,Sequence_Type,Lab_Isolate,Other_info
POR1804B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1866A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1902A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1907A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1908A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1951A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR1964A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2068A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2123A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2123B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2123C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2131A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2161A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2209A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR249A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR252A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR252B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR254A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR255A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2667A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR266A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR268A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR268B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2712A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2720A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR2738A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR278A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR282A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR282B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR282C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR295A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3009A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR303A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3044A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3054A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3060A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3080A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3080B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3080C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3128A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3139A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3201A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3201B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3204A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3252A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3279A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3315A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3348A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR334A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3357A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3360A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3360B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3365A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3398A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3409A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3427A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3427B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3441A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3626A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3631A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3660A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3661A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3792A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3792B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3792C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3899A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3930A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3930B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR3984A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4010A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4107A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4227A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4250A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4250B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4292B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4321A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4329A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4335A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4343A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR4386A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR556A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR5571A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR5632A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR5822A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR5869A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR5883A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR6001A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR601A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR601B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR602A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR618A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR625A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR6956A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR726A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR776A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR776B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR776C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR801A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR8033A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR805A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR8060B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR8145A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR8145B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR834A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR834B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR856A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9050A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9050B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9050C_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9051A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9083A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9083B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9120A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9120B_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9221A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9240A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9427A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR948A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
POR9704A_DayLab_454,Peru,-9.189967,-75.015152,DayLab_454,,field,
RDM17_Albrecht2010,Brazil,-14.235004,-51.92528,Albrecht2010,,,
RDM42_Albrecht2010,Brazil,-14.235004,-51.92528,Albrecht2010,,,
RDM48_Albrecht2010,Brazil,-14.235004,-51.92528,Albrecht2010,,,
RDM61_Albrecht2010,Brazil,-14.235004,-51.92528,Albrecht2010,,,
RDM62_Albrecht2010,Brazil,-14.235004,-51.92528,Albrecht2010,,,
RN102_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN103_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN104_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN69_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN72_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN81_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN82_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN86_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
RN98_DayLab_454,Thailand_Ranong,#N/A,#N/A,DayLab_454,,field,
T1003_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T1097_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T229_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T288_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T294_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T323_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T507_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
T807_DayLab_454,Thailand_Tak,#N/A,#N/A,DayLab_454,,field,
UG10027_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10035_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10040_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10055_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10064_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10089_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10091_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10104_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10117_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10141_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10142_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10147_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10150_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10156_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10162_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10174_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10176_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10198_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10200_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10201_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10205_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10213_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10227_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10228_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10231_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10234_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10243_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10255_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10265_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10269_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10276_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10324_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10333_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10342_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10350_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10360_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10362_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10367_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10370_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10371_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10372_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10379_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10382_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10390_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10391_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10393_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10394_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10395_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10424_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10429_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10432_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10437_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10449_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10465_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10480_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10496_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10503_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10509_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10516_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10534_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10540_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10561_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10572_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10575_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10581_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10589_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10602_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10605_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10606_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10622_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10623_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10638_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10640_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10641_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10646_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10666_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10667_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10680_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10689_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10694_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10712_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10719_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10722_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10725_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10728_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10740_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10763_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10768_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10772_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10773_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG10781_DayLab_454,Uganda_Tororo,#N/A,#N/A,DayLab_454,,field,
UG30011_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30024_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30031_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30049_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30054_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30100_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30135_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30186_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30208_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30213_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30224_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30226_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30245_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30251_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30266_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30277_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30281_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30283_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30285_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30304_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30305_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30309_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30315_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30334_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30361_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30367_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30377_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30393_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30416_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30417_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30419_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30421_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30437_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30441_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30444_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30470_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30486_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30499_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30511_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30577_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30579_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30590_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30591_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30598_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30621_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30623_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30629_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30630_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30632_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30639_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30641_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30644_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30650_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30655_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30658_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30661_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30671_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30674_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30680_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30700_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30709_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30713_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30726_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30734_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30737_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30751_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30775_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30783_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30784_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30788_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30792_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30800_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30804_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30811_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30814_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30816_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30818_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30821_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG30830_DayLab_454,Uganda_Kanungu,#N/A,#N/A,DayLab_454,,field,
UG50007_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50009_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50011_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50013_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50036_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50037_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50092_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50097_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50132_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50145_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50146_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50162_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50221_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50229_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50230_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50234_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50249_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50264_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50321_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
UG50348_DayLab_454,Uganda_Kyenjojo,#N/A,#N/A,DayLab_454,,field,
